;;TOTALE;113921;3995;62593;47333
;;Paese/Location;Casi confermati;Morti;Guariti;In corso
1;;China;80735;3119;58600;19016
2;;South Korea;7478;53;166;7259
3;;Italia;9172;463;724;7985
4;;Iran;7161;237;2394;4530
5;;France;1412;30;12;1370
6;;Germany;1224;2;18;1204
7;;Spain;1231;30;32;1169
8;;Diamond Princess;696;7;245;444
9;;United States;551;22;9;520
10;;Japan;497;7;59;431
11;;Switzerland;374;2;3;369
12;;Netherlands;321;3;;318
13;;United Kingdom;319;3;12;304
14;;Sweden;248;0;;248
15;;Belgium;239;0;1;238
16;;Norway;227;0;;227
17;;Singapore;160;0;93;67
18;;Austria;131;0;2;129
19;;Malaysia;117;0;24;93
20;;Hong Kong;116;2;59;55
21;;Bahrain;109;0;14;95
22;;Australia;91;3;22;66
23;;Greece;84;0;;84
24;;Canada;67;0;8;59
25;;Iceland;65;0;;65
26;;Kuwait;64;0;0;64
27;;Iraq;60;5;;55
28;;UAE;59;0;7;52
29;;Egypt;55;1;1;53
30;;Thailand;50;1;31;18
31;;San Marino;49;2;;47
32;;Taiwan;45;1;15;29
33;;India;43;0;4;39
34;;Portugal;39;0;;39
35;;Israel;39;0;;39
36;;Denmark;37;0;;37
37;;Lebanon;32;0;;32
38;;Czech Republic;31;0;0;31
39;;Vietnam;31;0;16;15
40;;Finland;30;0;1;29
41;;Brazil;25;0;;25
42;;Ireland;24;0;;24
43;;Algeria;20;0;;20
44;;Philippines;20;1;2;17
45;;Indonesia;19;0;;19
46;;Qatar;18;0;;18
47;;Oman;16;0;2;14
48;;Poland;16;0;0;16
49;;Slovenia;16;0;0;16
50;;Russia;15;0;3;12
51;;Saudi Arabia;15;0;;15
52;;Ecuador;15;0;;15
53;;Georgia;15;0;;15
54;;Romania;14;0;4;10
55;;Argentina;12;1;;11
56;;Croatia;12;0;;12
57;;Macau;10;0;6;4
58;;Chile;10;0;;10
59;;Estonia;10;0;0;10
60;;Costa Rica;9;0;;9
61;;Hungary;9;0;0;9
62;;Mexico;7;0;1;6
63;;Peru;7;0;;7
64;;Belarus;6;0;;6
65;;Azerbaijan;6;0;;6
66;;Latvia;6;0;;6
67;;New Zealand;5;0;;5
68;;Luxembourg;5;0;;5
69;;Pakistan;5;0;;5
70;;Slovakia;5;0;;5
71;;Senegal;4;0;0;4
72;;Palestine;4;0;;4
73;;Afghanistan;4;0;;4
74;;Bulgaria;4;0;;4
75;;Maldives;4;0;;4
76;;South Africa;3;0;;3
77;;Bangladesh;3;0;;3
78;;Morocco;2;0;;2
79;;Bosnia;2;0;;2
80;;Cameroon;2;0;;2
81;;Cambodia;2;0;1;1
82;;Tunisia;2;0;;2
83;;Albania;2;0;;2
84;;Nigeria;2;0;0;2
85;;Moldova;1;0;;1
86;;Malta;1;0;;1
87;;Togo;1;0;;1
88;;Paraguay;1;0;;1
89;;Nepal;1;0;1;0
90;;Sri Lanka;1;0;1;0
91;;North Macedonia;1;0;;1
92;;Lithuania;1;0;;1
93;;Monaco;1;0;;1
94;;Ukraine;1;0;;1
95;;Jordan;1;0;;1
96;;Andorra;1;0;;1
97;;Armenia;1;0;;1
98;;Dominican Republic;1;0;;1
99;;Liechtenstein;1;0;;1
100;;Bhutan;1;0;;1
101;;Gibraltar;1;0;;1
102;;Serbia;1;0;;1
103;;Vatican City;1;0;;1
104;;Colombia;1;0;;1
105;;;;;;0
106;;;;;;0
107;;;;;;0
108;;;;;;0
109;;;;;;0
110;;;;;;0
111;;;;;;0
112;;;;;;0
113;;;;;;0
114;;;;;;0
115;;;;;;0
116;;;;;;0
117;;;;;;0
118;;;;;;0
119;;;;;;0
120;;;;;;0
