;;TOTALE;87089;2995;42531;41563
;;Paese/Location;Casi confermati;Morti;Guariti;In corso
1;;China;79824;2870;41825;35129
2;;South Korea;3150;21;24;3105
3;;Italia;1215;30;50;1135
4;;Iran;978;54;331;593
5;;Diamond Princess;705;6;10;689
6;;Japan;241;6;32;203
7;;Singapore;102;0;72;30
8;;France;100;2;12;86
9;;Hong Kong;93;2;18;73
10;;Germany;79;0;16;63
11;;United States;69;1;7;61
12;;Spain;58;0;2;56
13;;Kuwait;45;0;15;30
14;;Thailand;42;0;28;14
15;;Bahrain;41;0;;41
16;;Taiwan;39;1;5;33
17;;Australia;25;1;15;9
18;;Malaysia;25;0;17;8
19;;United Kingdom;35;0;8;27
20;;Canada;20;0;3;17
21;;Emirati Arabi Uniti;19;0;5;14
22;;Switzerland;18;0;;18
23;;Vietnam;16;0;16;0
24;;Norway;15;0;0;15
25;;Iraq;13;0;;13
26;;Sweden;13;0;;13
27;;Macau;10;0;6;4
28;;Austria;9;0;;9
29;;Greece;7;0;;7
30;;Israel;7;0;;7
31;;Netherlands;10;0;;10
32;;Croatia;6;0;;6
33;;Oman;6;0;1;5
34;;Lebanon;4;0;;4
35;;Mexico;4;0;;4
36;;Pakistan;4;0;;4
37;;Denmark;3;0;;3
38;;Finland;3;0;1;2
39;;Georgia;3;0;;3
40;;India;3;0;3;0
41;;Philippines;3;1;2;0
42;;Romania;3;0;0;3
43;;Russia;2;0;2;0
44;;Afghanistan;1;0;;1
45;;Algeria;1;0;1;0
46;;Azerbaijan;1;0;;1
47;;Belarus;1;0;;1
48;;Belgium;1;0;1;0
49;;Brazil;1;0;;1
50;;Cambodia;1;0;;1
51;;Ecuador;1;;;1
52;;Egypt;1;0;1;0
53;;Estonia;1;0;;1
54;;Iceland;1;0;;1
55;;Ireland;1;;;1
56;;Lithuania;1;0;;1
57;;Luxembourg;1;;;1
58;;Monaco;1;0;;1
59;;Nepal;1;0;1;0
60;;New Zealand;1;0;;1
61;;Nigeria;1;0;;1
62;;North Macedonia;1;;;1
63;;Qatar;1;;;1
64;;San Marino;1;0;;1
65;;Sri Lanka;1;0;1;0
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
