;;TOTALE;85417;2924;39444;43049
;;Paese/Location;Casi confermati;Morti;Guariti;In corso
1;;China;79251;2835;39002;37414
2;;South Korea;3110;17;24;3069
3;;Italia;889;21;46;822
4;;Diamond Princess;705;6;10;689
5;;Iran;388;34;73;281
6;;Japan;240;5;32;203
7;;Singapore;98;0;66;32
8;;Hong Kong;93;2;18;73
9;;Germany;75;0;16;59
10;;United States;66;0;7;59
11;;France;57;2;11;44
12;;Kuwait;45;0;15;30
13;;Spain;45;0;2;43
14;;Thailand;42;0;28;14
15;;Taiwan;39;1;5;33
16;;Bahrain;38;0;;38
17;;Australia;25;0;15;10
18;;Malaysia;25;0;17;8
19;;United Kingdom;20;0;8;12
20;;Emirati Arabi Uniti;19;0;5;14
21;;Vietnam;16;0;16;0
22;;Canada;14;0;3;11
23;;Sweden;11;0;;11
24;;Macau;10;0;6;4
25;;Iraq;8;0;;8
26;;Switzerland;8;0;;8
27;;Israel;7;0;;7
28;;Austria;6;0;;6
29;;Norway;6;0;3;3
30;;Oman;6;0;;6
31;;Croatia;5;0;;5
32;;Greece;4;0;;4
33;;Lebanon;4;0;;4
34;;Finland;3;0;1;2
35;;India;3;0;3;0
36;;Mexico;3;0;;3
37;;Philippines;3;1;3;-1
38;;Romania;3;0;2;1
39;;Denmark;2;0;;2
40;;Georgia;2;0;;2
41;;Netherlands;2;0;;2
42;;Pakistan;2;0;;2
43;;Russia;2;0;2;0
44;;Afghanistan;1;0;;1
45;;Algeria;1;0;1;0
46;;Azerbaijan;1;0;;1
47;;Belarus;1;0;;1
48;;Belgium;1;0;1;0
49;;Brazil;1;0;;1
50;;Cambodia;1;0;;1
51;;Egypt;1;0;1;0
52;;Estonia;1;0;;1
53;;Iceland;1;0;;1
54;;Lithuania;1;0;;1
55;;Monaco;1;0;;1
56;;Nepal;1;0;1;0
57;;New Zealand;1;0;;1
58;;Nigeria;1;0;;1
59;;San Marino;1;0;;1
60;;Sri Lanka;1;0;1;0
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
