;;ASSOLUTI;1153684;62626;243019;848039
;;TOTALE AUTOM;1147474;62506;243019;841949
;;Paese/Location;Casi conf;Morti;Guariti;In corso
1;;United States;293500;7868;12572;273060
2;;Spain;124736;11814;34219;78703
3;;Italy;124632;15362;20996;88274
4;;Germany;94461;1365;32167;60929
5;;China;83349;3326;76987;3036
6;;France;64338;6507;14008;43823
7;;Iran;55743;3452;19736;32555
8;;United Kingdom;41903;4313;135;37455
9;;Turkey;20921;425;484;20012
10;;Switzerland;19943;632;5657;13654
11;;Belgium;18431;1283;3247;13901
12;;Netherlands;16627;1651;32;14944
13;;Canada;12953;217;2460;10276
14;;Austria;11589;186;2507;8896
15;;Portugal;10524;266;75;10183
16;;South Korea;10156;177;6325;3654
17;;Brazil;9216;365;1;8850
18;;Israel;7589;42;427;7120
19;;Sweden;6443;373;;6070
20;;Australia;5550;30;701;4819
21;;Norway;5519;62;;5457
22;;Russia;4731;43;333;4355
23;;Ireland;4273;120;;4153
24;;Denmark;4258;161;3;4094
25;;Czech Republic;4194;56;74;4064
26;;Chile;4161;27;335;3799
27;;Poland;3627;79;116;3432
28;;Romania;3613;140;329;3144
29;;Japan;3497;84;514;2899
30;;Malaysia;3483;57;915;2511
31;;Ecuador;3465;172;71;3222
32;;Philippines;3094;144;57;2893
33;;India;3072;77;213;2782
34;;Luxembourg;2729;31;190;2508
35;;Pakistan;2708;40;130;2538
36;;Saudi Arabia;2179;29;420;1730
37;;Indonesia;2092;191;150;1751
38;;Thailand;2067;20;612;1435
39;;Mexico;1688;60;35;1593
40;;Finland;1882;20;10;1852
41;;Greece;1673;68;52;1553
42;;Panama;1673;41;13;1619
43;;Serbia;1624;44;;1580
44;;Peru;1595;61;447;1087
45;;South Africa;1505;7;45;1453
46;;United Arab Emirates;1505;10;125;1370
47;;Dominican Republic;1488;68;16;1404
48;;Iceland;1417;4;396;1017
49;;Argentina;1353;42;266;1045
50;;Qatar;1325;3;109;1213
51;;Colombia;1267;25;55;1187
52;;Algeria;1251;130;61;1060
53;;Singapore;1189;6;297;886
54;;Ukraine;1096;28;23;1045
55;;Croatia;1079;8;92;979
56;;Estonia;1018;13;59;946
57;;Egypt;985;66;216;703
58;;Slovenia;977;22;79;876
