;;ASSOLUTI;506822;22989;114469;369364
;;TOTALE AUTOM;503335;22799;114469;366067
;;Paese/Location;Casi conf;Morti;Guariti;In corso
1;;China;81285;3287;74051;3947
2;;Italy;80539;8165;10361;62013
3;;United States;74573;1073;46;73454
4;;Spain;56188;4089;7015;45084
5;;Germany;43495;229;3959;39307
6;;Iran;29406;2234;9625;17547
7;;France;25233;1331;1587;22315
8;;Switzerland;11617;172;4;11441
9;;United Kingdom;9529;465;135;8929
10;;South Korea;9241;132;3730;5379
11;;Netherlands;7431;434;2;6995
12;;Austria;6398;49;9;6340
13;;Belgium;6235;220;675;5340
14;;Canada;3579;35;197;3347
15;;Norway;3299;14;;3285
16;;Portugal;2995;43;22;2930
17;;Sweden;2806;66;;2740
18;;Israel;2666;8;66;2592
19;;Brazil;2567;60;1;2506
20;;Turkey;2433;59;;2374
21;;Malaysia;2031;23;215;1793
22;;Denmark;1991;34;3;1954
23;;Czech Republic;1775;6;10;1759
24;;Ireland;1564;9;;1555
25;;Ecuador;1382;34;3;1345
26;;Japan;1361;45;310;1006
27;;Luxembourg;1333;8;;1325
28;;Chile;1306;3;33;1270
29;;Pakistan;1118;8;18;1092
30;;Poland;1085;14;0;1071
31;;Thailand;1045;4;45;996
32;;Romania;1029;17;94;918
33;;Saudi Arabia;1012;2;8;1002
34;;South Africa;927;0;;927
35;;Finland;880;3;10;867
36;;Russia;840;3;29;808
37;;Greece;821;22;19;780
38;;Indonesia;790;58;31;701
39;;Iceland;737;0;51;686
40;;Diamond Princess;712;10;597;105
41;;Philippines;707;45;28;634
42;;India;694;16;43;635
43;;Singapore;683;2;172;509
44;;Slovenia;562;6;0;556
45;;Panama;558;8;2;548
46;;Estonia;538;1;8;529
47;;Qatar;537;0;41;496
48;;Argentina;502;8;63;431
49;;Croatia;481;1;22;458
50;;Peru;480;7;2;471
51;;Mexico;475;6;35;434
52;;Colombia;470;4;8;458
53;;Bahrain;457;4;204;249
54;;Hong Kong;454;4;110;340
55;;Egypt;402;20;80;302
56;;Dominican Republic;392;10;2;380
57;;Serbia;384;1;;383
58;;Lebanon;368;6;3;359
59;;Algeria;367;25;10;332
60;;Iraq;316;27;75;214
61;;Lithuania;290;4;1;285
62;;New Zealand;283;0;27;256
63;;Australia;281;13;172;96
64;;Armenia;266;0;2;264
65;;Hungary;261;10;28;223
66;;Taiwan;252;2;29;221
67;;United Arab Emirates;248;2;45;201
68;;Morocco;225;6;7;212
69;;Latvia;221;0;;221
70;;Bulgaria;220;3;3;214
71;;Slovakia;216;0;;216
72;;San Marino;208;21;4;183
73;;Kuwait;208;0;49;159
