;;TOTALE;87667;2994;42410;42263
;;Paese/Location;Casi confermati;Morti;Guariti;In corso
1;;China;79824;2870;41825;35129
2;;South Korea;3736;21;24;3691
3;;Italia;1694;34;83;1577
4;;Iran;978;54;175;749
5;;Japan;256;6;32;218
6;;Singapore;106;0;74;32
7;;Hong Kong;100;2;36;62
8;;Germany;130;0;16;114
9;;United States;75;1;9;65
10;;France;130;2;12;116
11;;Spain;84;0;2;82
12;;Kuwait;46;0;;46
13;;Thailand;42;1;30;11
14;;Taiwan;40;1;5;34
15;;Bahrain;47;0;;47
16;;Malaysia;29;0;17;12
17;;Australia;29;1;15;13
18;;United Kingdom;36;0;8;28
19;;UAE;21;0;5;16
20;;Vietnam;16;0;16;0
21;;Canada;24;0;3;21
22;;Sweden;14;0;;14
23;;Macau;10;0;6;4
24;;Iraq;19;0;;19
25;;Israel;10;0;;10
26;;Oman;6;0;1;5
27;;Philippines;3;1;2;0
28;;India;3;0;3;0
29;;Finland;6;0;1;5
30;;Russia;2;0;2;0
31;;Nepal;1;0;1;0
32;;Cambodia;1;0;1;0
33;;Sri Lanka;1;0;1;0
34;;Belgium;2;0;1;1
35;;Egypt;2;0;1;1
36;;Lebanon;10;0;;10
37;;Afghanistan;1;0;;1
38;;Austria;14;0;;14
39;;Croatia;7;0;;7
40;;Switzerland;24;0;;24
41;;Algeria;1;0;;1
42;;Brazil;2;0;;2
43;;Greece;7;0;;7
44;;Pakistan;4;0;;4
45;;North Macedonia;1;0;;1
46;;Georgia;3;0;;3
47;;Norway;19;0;;19
48;;Romania;3;0;;3
49;;Denmark;4;0;;4
50;;Estonia;1;0;;1
51;;Netherlands;10;0;;10
52;;San Marino;1;0;1;0
53;;Nigeria;1;0;;1
54;;Lithuania;1;0;;1
55;;New Zealand;1;0;;1
56;;Belarus;1;0;;1
57;;Mexico;5;0;;5
58;;Azerbaijan;3;0;;3
59;;Iceland;3;0;1;2
60;;Monaco;1;0;;1
61;;Qatar;3;0;;3
62;;Ecuador;6;0;;6
63;;Luxembourg;1;0;;1
64;;Ireland;1;0;;1
65;;Czech Republic;3;0;1;2
66;;Dominican Republic;1;0;0;1
67;;Armenia;1;0;0;1
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
