88;;Tunisia;89;3;1;85
89;;Cambodia;87;0;2;85
90;;Ukraine;84;3;1;80
91;;Oman;84;0;17;67
92;;Venezuela;84;0;15;69
93;;Belarus;81;0;22;59
94;;Senegal;79;0;8;71
95;;Kazakhstan;68;0;;68
96;;Cameroon;66;0;2;64
97;;Georgia;66;0;9;57
98;;Azerbaijan;61;1;10;50
99;;Kosovo;61;1;;60
100;;Palestine;59;0;17;42
101;;Liechtenstein;51;0;;51
102;;Trinidad and Tobago;51;0;;51
103;;Uzbekistan;49;0;;49
104;;DR Congo;45;2;1;42
105;;Afghanistan;42;1;1;40
106;;Kyrgyzstan;42;0;;42
107;;Cuba;40;1;2;37
108;;Nigeria;40;1;2;37
109;;Northern Cyprus;39;0;3;36
110;;Mauritius;36;2;;34
111;;Rwanda;36;0;0;36
112;;Bangladesh;33;3;5;25
113;;Honduras;30;0;;30
114;;Bolivia;28;0;;28
115;;Ghana;27;2;;25
116;;Paraguay;27;2;;25
117;;Montenegro;27;1;;26
118;;Ivory Coast;25;0;;25
119;;Macau;25;0;10;15
120;;French Polynesia;23;0;;23
121;;Monaco;23;0;1;22
122;;Jamaica;21;1;;20
123;;Guatemala;20;1;;19
124;;Guernsey;20;0;;20
125;;Togo;18;0;1;17
126;;Barbados;17;0;;17
127;;Jersey;16;0;;16
128;;Kenya;16;0;0;16
129;;Gibraltar;15;0;5;10
130;;Isle of Man;13;0;;13
131;;Maldives;13;0;5;8
132;;Aruba;12;0;1;11
133;;Tanzania;12;0;;12
134;;Ethiopia;11;0;;11
135;;Mongolia;10;0;;10
136;;Equatorial Guinea;9;0;;9
137;;New Caledonia;9;0;;9
138;;Seychelles;7;0;0;7
139;;Gabon;6;1;;5
140;;Benin;6;0;;6
141;;Congo Republic;6;0;;6
142;;Suriname;6;0;;6
143;;Cayman Islands;5;1;;4
144;;El Salvador;5;0;;5
145;;Eswatini;5;0;0;5
146;;Guyana;5;0;;5
147;;Haiti;5;0;;5
148;;Curaçao;4;1;;3
149;;Bahamas;4;0;0;4
150;;Cape Verde;4;0;;4
151;;Central African Republic;4;0;;4
152;;Chad;4;0;;4
153;;Fiji;4;0;0;4
154;;Greenland;4;0;;4
155;;Guinea;4;0;;4
156;;Liberia;4;0;;4
157;;Namibia;4;0;0;4
158;;Angola;3;0;;3
159;;Antigua and Barbuda;3;0;0;3
160;;Madagascar;3;0;;3
161;;Saint Lucia;3;0;0;3
162;;Zambia;3;0;0;3
163;;Sudan;2;1;;1
164;;The Gambia;2;1;;1
165;;Zimbabwe;2;1;0;1
166;;Bhutan;2;0;;2
167;;Djibouti;2;0;;2
168;;Mauritania;2;0;0;2
169;;Myanmar;2;0;0;2
170;;Nepal;2;0;1;1
171;;Nicaragua;2;0;;2
172;;Niger;2;0;;2
173;;Sint Maarten;2;0;0;2
174;;Belize;1;0;0;1
175;;Eritrea;1;0;0;1
176;;Grenada;1;0;0;1
177;;Montserrat;1;0;;1
178;;Mozambique;1;0;0;1
179;;Papua New Guinea;1;0;0;1
180;;Saint Vincent and the Grenadines;1;0;;1
181;;Somalia;1;0;;1
182;;Syria;1;0;0;1
183;;Turks and Caicos Islands;1;0;0;1
184;;Uganda;1;0;0;1
185;;Vatican City;1;0;;1
