120;;Bangladesh;48;5;11;32
121;;Aruba;46;0;1;45
122;;Guernsey;39;0;;39
123;;Kenya;38;1;1;36
124;;Guatemala;34;1;10;23
125;;Monaco;33;0;1;32
126;;Isle of Man;32;0;;32
127;;Macau;31;0;10;21
128;;Jamaica;30;1;;29
129;;French Polynesia;30;0;;30
130;;Uganda;30;0;0;30
131;;Togo;28;1;1;26
132;;Barbados;24;0;0;24
133;;Madagascar;23;0;0;23
134;;Bermuda;17;0;;17
135;;Ethiopia;16;0;1;15
136;;Maldives;16;0;11;5
137;;Zambia;16;0;0;16
138;;New Caledonia;15;0;;15
139;;El Salvador;13;0;;13
140;;Tanzania;13;0;;13
141;;Equatorial Guinea;12;0;;12
142;;Djibouti;11;0;0;11
143;;Mongolia;11;0;;11
144;;Greenland;10;0;2;8
145;;Bahamas;9;0;1;8
146;;Eswatini;9;0;0;9
147;;Cayman Islands;8;1;;7
148;;Guyana;8;1;;7
149;;Niger;8;1;;7
150;;Haiti;8;0;;8
151;;Namibia;8;0;0;8
152;;Seychelles;8;0;0;8
153;;Suriname;8;0;;8
154;;Curaçao;7;1;;6
155;;Gabon;7;1;;6
156;;Zimbabwe;7;1;0;6
157;;Antigua and Barbuda;7;0;0;7
158;;Grenada;7;0;0;7
159;;Benin;6;0;;6
160;;Eritrea;6;0;0;6
161;;Laos;6;0;;6
162;;Cape Verde;5;1;;4
163;;Central African Republic;5;0;3;2
164;;Chad;5;0;;5
165;;Fiji;5;0;0;5
166;;Guinea;5;0;1;4
167;;Montserrat;5;0;;5
168;;Mozambique;5;0;0;5
169;;Myanmar;5;0;0;5
170;;Nepal;5;0;1;4
171;;Syria;5;0;0;5
172;;The Gambia;4;1;;3
173;;Congo Republic;4;0;;4
174;;Mali;4;0;0;4
175;;Vatican City;4;0;;4
176;;Sudan;3;1;;2
177;;Angola;3;0;;3
178;;Bhutan;3;0;;3
179;;Liberia;3;0;;3
180;;Mauritania;3;0;0;3
181;;Saint Lucia;3;0;1;2
182;;Sint Maarten;3;0;0;3
183;;Nicaragua;2;1;0;1
184;;Belize;2;0;0;2
185;;British Virgin Islands;2;0;0;2
186;;Guinea-Bissau;2;0;0;2
187;;Somalia;2;0;;2
188;;St. Kitts and Nevis;2;0;0;2
189;;Turks and Caicos Islands;2;0;0;2
190;;Libya;1;0;0;1
191;;Papua New Guinea;1;0;0;1
192;;Saint Vincent and the Grenadines;1;0;;1
192;;Timor-Leste;1;0;;1
