;;ASSOLUTI;1542666;90974;355339;1096353
;;TOTALE AUTOM;1538138;90848;350623;1096667
;;Paese/Location;Casi conf;Morti;Guariti;In corso
1;;United States;434237;14842;26589;392806
2;;Spain;152446;15238;52165;85043
3;;Italy;139715;17722;26491;95502
4;;Germany;114336;2349;57724;54263
5;;France;112950;10869;21254;80827
6;;China;83887;3335;77780;2772
7;;Iran;66220;4110;32309;29801
8;;United Kingdom;61279;7988;1918;51373
9;;Turkey;38226;812;1846;35568
10;;Belgium;24983;2523;4758;17702
11;;Switzerland;23612;926;9900;12786
12;;Netherlands;21762;2396;3459;15907
13;;Canada;19774;461;4652;14661
14;;Brazil;16195;822;;15373
15;;Portugal;13141;380;196;12565
16;;Austria;13028;295;524;12209
17;;South Korea;10423;204;6973;3246
18;;Russia;10131;76;698;9357
19;;Israel;9775;79;864;8832
20;;Sweden;9141;793;;8348
21;;India;6276;186;569;5521
22;;Australia;6108;51;1472;4585
23;;Norway;6084;104;;5980
24;;Ireland;6074;235;;5839
25;;Chile;5972;57;1274;4641
26;;Denmark;5819;237;3;5579
27;;Poland;5341;164;284;4893
28;;Czech Republic;5335;104;243;4988
29;;Romania;5202;229;647;4326
30;;Japan;5182;105;632;4445
31;;Ecuador;4450;242;140;4068
32;;Pakistan;4414;64;572;3778
33;;Peru;4342;122;989;3231
34;;Malaysia;4228;67;1608;2553
35;;Philippines;4076;203;124;3749
36;;Indonesia;3293;280;252;2761
37;;Saudi Arabia;3287;44;666;2577
38;;Mexico;3181;174;1141;1866
39;;Luxembourg;3034;46;354;2634
40;;Serbia;2867;66;;2801
41;;United Arab Emirates;2659;12;283;2364
42;;Finland;2605;42;10;2553
43;;Panama;2528;63;16;2449
44;;Thailand;2423;32;940;1451
45;;Qatar;2376;6;206;2164
46;;Dominican Republic;2111;108;50;1953
47;;Colombia;2054;55;123;1876
48;;Singapore;1910;6;460;1444
49;;Ukraine;1892;57;45;1790
50;;Greece;1884;83;52;1749
51;;South Africa;1845;18;45;1782
52;;Argentina;1795;70;266;1459
53;;Iceland;1648;4;688;956
54;;Algeria;1572;205;113;1254
55;;Egypt;1560;103;305;1152
56;;Belarus;1486;16;139;1331
57;;Morocco;1346;96;103;1147
58;;Croatia;1343;19;179;1145
59;;New Zealand;1239;1;317;921
60;;Estonia;1207;24;69;1114
61;;Iraq;1202;69;452;681
62;;Moldova;1174;27;43;1104
63;;Slovenia;1124;43;92;989
64;;Hungary;980;66;96;818
65;;Hong Kong;974;4;293;677
66;;Lithuania;955;15;8;932
67;;Armenia;921;10;138;773
68;;Kuwait;910;1;111;798
69;;Bosnia;841;35;97;709
70;;Bahrain;823;5;477;341
71;;Kazakhstan;764;6;58;700
72;;Azerbaijan;717;8;44;665
73;;Diamond Princess;712;11;638;63
74;;Cameroon;685;8;43;634
75;;Slovakia;682;2;16;664
