;;ASSOLUTI;363470;16069;99792;247609
;;TOTALE AUTOM;357802;15986;99792;242024
;;Paese/Location;Casi conf;Morti;Guariti;In corso
1;;China;81093;3270;72703;5120
2;;Italy;63927;6077;7432;50418
3;;United States;35409;462;35;34912
4;;Spain;33089;2182;3355;27552
5;;Germany;27558;115;266;27177
6;;Iran;23049;1812;8376;12861
7;;France;16018;674;1587;13757
8;;South Korea;8961;111;3166;5684
9;;Switzerland;8547;118;4;8425
10;;United Kingdom;5683;303;93;5287
11;;Netherlands;4749;213;2;4534
12;;Austria;3924;21;9;3894
13;;Belgium;3743;88;401;3254
14;;Norway;2561;10;;2551
15;;Portugal;2060;23;14;2023
16;;Sweden;2016;25;;1991
17;;Brazil;1604;25;1;1578
18;;Denmark;1568;13;3;1552
19;;Canada;1459;21;18;1420
20;;Australia;1682;7;119;1556
21;;Malaysia;1518;14;159;1345
22;;Turkey;1256;30;;1226
23;;Israel;1238;1;37;1200
24;;Czech Republic;1165;1;6;1158
25;;Japan;1102;41;215;846
26;;Ecuador;981;18;3;960
27;;Ireland;906;4;;902
28;;Pakistan;875;6;4;865
29;;Luxembourg;798;8;;790
30;;Chile;746;1;11;734
31;;Thailand;721;1;45;675
32;;Diamond Princess;712;8;551;153
33;;Finland;700;1;10;689
34;;Poland;649;7;0;642
35;;Greece;624;15;19;590
36;;Iceland;588;0;51;537
37;;Indonesia;579;49;29;501
38;;Romania;576;4;73;499
39;;Saudi Arabia;562;0;8;554
40;;Singapore;509;2;152;355
41;;Qatar;494;0;33;461
42;;India;467;9;34;424
43;;Philippines;462;33;18;411
44;;Slovenia;442;3;0;439
45;;Russia;438;1;16;421
46;;Peru;363;5;2;356
47;;Hong Kong;357;4;100;253
48;;Estonia;352;0;2;350
49;;Bahrain;339;2;160;177
50;;Egypt;327;14;56;257
51;;Mexico;316;2;35;279
52;;Panama;313;3;0;310
53;;Colombia;277;3;5;269
54;;South Africa;274;0;;274
55;;Lebanon;267;4;3;260
56;;Argentina;266;4;;262
57;;Croatia;254;1;5;248
58;;Dominican Republic;245;3;2;240
59;;Serbia;222;0;;222
60;;Iraq;214;17;52;145
61;;Algeria;201;17;10;174
62;;United Arab Emirates;198;2;41;155
63;;Taiwan;195;2;29;164
64;;Armenia;194;0;2;192
65;;Bulgaria;190;3;3;184
66;;Kuwait;189;0;30;159
67;;San Marino;187;20;4;163
68;;Slovakia;186;0;;186
69;;Latvia;180;0;;180
70;;Hungary;167;7;16;144
71;;Uruguay;158;0;2;156
72;;Lithuania;143;1;1;141
73;;North Macedonia;136;2;1;133
74;;Morocco;134;4;3;127
75;;Costa Rica;134;2;2;130
76;;Bosnia;130;1;2;127
77;;Vietnam;123;0;17;106
