132;;Liechtenstein;79;1;55;23
133;;Togo;76;3;25;48
134;;Barbados;67;4;11;52
135;;Jamaica;65;4;13;48
136;;Ethiopia;65;3;4;58
137;;Congo Republic;60;5;;55
138;;Uganda;53;0;;53
139;;French Polynesia;51;0;;51
140;;Sint Maarten;50;9;5;36
141;;Bermuda;48;4;25;19
142;;Gabon;46;1;1;44
143;;Cayman Islands;45;1;;44
144;;Macau;45;0;10;35
145;;Bahamas;41;8;5;28
146;;Guyana;40;6;8;26
147;;Zambia;40;2;7;31
148;;Liberia;37;5;3;29
149;;Benin;35;1;5;29
150;;Guinea-Bissau;35;0;0;35
151;;Eritrea;34;0;0;34
152;;Tanzania;32;3;5;24
153;;Haiti;31;2;;29
154;;Myanmar;28;3;2;23
155;;Libya;24;1;1;22
156;;Somalia;21;1;1;19
157;;Mozambique;20;0;2;18
158;;Angola;19;2;2;15
159;;Antigua and Barbuda;19;2;0;17
160;;Syria;19;2;4;13
161;;Maldives;19;0;13;6
162;;Equatorial Guinea;18;0;3;15
163;;New Caledonia;18;0;1;17
164;;Fiji;16;0;0;16
165;;Laos;16;0;;16
166;;Mongolia;16;0;4;12
167;;Namibia;16;0;1;15
168;;Saint Lucia;15;0;1;14
169;;Sudan;14;2;2;10
170;;Curaçao;14;1;7;6
171;;Grenada;14;0;0;14
172;;Zimbabwe;13;3;0;10
173;;Botswana;13;1;;12
174;;Eswatini;12;0;7;5
175;;Saint Vincent and the Grenadines;12;0;1;11
176;;St. Kitts and Nevis;12;0;0;12
177;;Chad;11;0;2;9
178;;Disputed territories;11;0;;11
179;;Greenland;11;0;2;9
180;;Seychelles;11;0;0;11
181;;Belize;10;2;0;8
182;;Suriname;10;1;4;5
183;;Central African Republic;10;0;3;7
184;;Malawi;9;1;;8
185;;Montserrat;9;0;0;9
186;;Nepal;9;0;1;8
187;;Nicaragua;8;1;2;5
188;;Turks and Caicos Islands;8;1;0;7
189;;Sierra Leone;8;0;0;8
190;;Vatican City;8;0;2;6
191;;Cape Verde;7;1;0;6
192;;Mauritania;7;1;2;4
193;;St. Barthélemy;6;0;4;2
194;;Bhutan;5;0;2;3
195;;Falkland Islands;5;0;2;3
196;;The Gambia;4;1;2;1
197;;São Tomé and Príncipe;4;0;;4
198;;South Sudan;4;0;;4
199;;Anguilla;3;0;;3
200;;British Virgin Islands;3;0;0;3
201;;Burundi;3;0;;3
202;;Papua New Guinea;2;0;0;2
203;;Timor-Leste;2;0;1;1
204;;Yemen;1;0;;1
